STATION_ID,ANTENNA_ID,X,Y,Z
50,11,3847746.86856,466961.97042100003,5048402.15499
50,12,3847747.54355,466966.985421,5048401.19499
50,13,3847748.21755,466972.000421,5048400.23599
50,17,3847749.58856,466950.82942100003,5048401.11999
50,18,3847750.26356,466955.844421,5048400.15999
50,19,3847750.93756,466960.858421,5048399.20099
50,20,3847751.61256,466965.873421,5048398.24099
50,21,3847752.28655,466970.88842100004,5048397.28199
50,22,3847752.96155,466975.902421,5048396.32199
50,25,3847753.65756,466949.716421,5048398.166
50,26,3847754.33256,466954.730422,5048397.206
50,27,3847755.00656,466959.745422,5048396.2469999995
50,28,3847755.68156,466964.760422,5048395.287
50,29,3847756.35556,466969.774422,5048394.328
50,30,3847757.03055,466974.789422,5048393.368
50,34,3847758.40156,466953.618422,5048394.252
50,35,3847759.07556,466958.633422,5048393.293
50,36,3847759.75056,466963.648422,5048392.333
50,37,3847760.42556,466968.662422,5048391.374
50,41,3847763.14556,466957.52042200003,5048390.339
50,42,3847763.82056,466962.534422,5048389.379
51,5,3877819.1828599996,467544.895955,5025451.368
51,6,3877822.20186,467548.16095499997,5025448.77
51,10,3877818.93786,467537.665955,5025452.2069999995
51,11,3877821.95686,467540.928955,5025449.609
51,12,3877824.97686,467544.193956,5025447.011
51,13,3877827.9958599997,467547.458956,5025444.413
51,17,3877818.69286,467530.434955,5025453.046
51,18,3877821.71286,467533.69895499997,5025450.448
51,19,3877824.73086,467536.963956,5025447.85
51,20,3877827.7508599996,467540.227956,5025445.251999999
51,21,3877830.76986,467543.492956,5025442.654
51,22,3877833.78986,467546.756956,5025440.056
51,25,3877821.4668599996,467526.468955,5025451.287
51,26,3877824.4868599996,467529.732956,5025448.688
51,27,3877827.50586,467532.996956,5025446.091
51,28,3877830.52586,467536.261956,5025443.492
51,29,3877833.54486,467539.52595599997,5025440.895
51,30,3877836.5638599996,467542.790957,5025438.297
51,34,3877827.26086,467525.766956,5025446.93
51,35,3877830.2798599997,467529.031956,5025444.331
51,36,3877833.2998599997,467532.295956,5025441.733
51,37,3877836.31886,467535.559957,5025439.135
51,41,3877833.0548599996,467525.064956,5025442.572
51,42,3877836.07386,467528.329957,5025439.973999999
52,5,3828722.20273,454693.590823,5063858.096000001
52,6,3828723.1587300003,454698.515823,5063856.933
52,10,3828725.25874,454687.205824,5063856.379000001
52,11,3828726.21474,454692.130824,5063855.216
52,12,3828727.17173,454697.055824,5063854.053
52,13,3828728.1277300003,454701.979824,5063852.890000001
52,17,3828728.31374,454680.821824,5063854.663000001
52,18,3828729.27074,454685.746824,5063853.5
52,20,3828731.1837400002,454695.59582399996,5063851.173
52,21,3828732.14073,454700.520824,5063850.010000001
52,22,3828733.09773,454705.445824,5063848.846000001
52,25,3828732.3257400002,454679.36182399996,5063851.784
52,26,3828733.28274,454684.28682399995,5063850.62
52,27,3828734.23974,454689.211824,5063849.457
52,28,3828735.1957400003,454694.136825,5063848.294000001
52,29,3828736.15273,454699.060825,5063847.130000001
52,30,3828737.10973,454703.985825,5063845.967
52,34,3828737.29574,454682.827825,5063847.74
52,35,3828738.25174,454687.751825,5063846.5770000005
52,36,3828739.20874,454692.676825,5063845.414000001
52,37,3828740.1647400004,454697.60182499996,5063844.251
52,41,3828742.26474,454686.29182499996,5063843.697000001
52,42,3828743.2207400003,454691.21682499995,5063842.534
53,5,3829764.5039399997,452772.18791200005,5063247.296
53,6,3829768.1259399997,452774.398913,5063244.378
53,10,3829762.8559399997,452765.34091200004,5063249.152
53,11,3829766.47694,452767.550913,5063246.234
53,12,3829770.0999399996,452769.761913,5063243.3149999995
53,13,3829773.72094,452771.97191300004,5063240.397
53,17,3829761.20694,452758.49391200003,5063251.007999999
53,18,3829764.82894,452760.70491200004,5063248.09
53,19,3829768.45094,452762.914913,5063245.171
53,21,3829775.69494,452767.33591300005,5063239.335
53,22,3829779.31694,452769.545914,5063236.416
53,25,3829763.18094,452753.85791200004,5063249.9459999995
53,27,3829770.42494,452758.278913,5063244.109
53,29,3829777.66894,452762.698914,5063238.272
53,30,3829781.2909399997,452764.909914,5063235.354
53,34,3829768.77694,452751.431913,5063245.965
53,35,3829772.39794,452753.641913,5063243.047
53,36,3829776.0209399997,452755.85291300004,5063240.128
53,37,3829779.64194,452758.062914,5063237.21
53,41,3829774.37194,452749.00491300004,5063241.984
53,42,3829777.99394,452751.215914,5063239.066
54,5,3837954.15957,449625.71060500003,5057365.502
54,6,3837954.26157,449630.831605,5057364.962
54,10,3837958.18157,449620.185605,5057362.982
54,12,3837958.38557,449630.42660500004,5057361.903
54,13,3837958.48657,449635.547605,5057361.364
54,17,3837962.20357,449614.66060600005,5057360.462
54,18,3837962.30557,449619.78160600003,5057359.923
54,19,3837962.40657,449624.901606,5057359.384
54,20,3837962.50857,449630.022606,5057358.845
54,21,3837962.61057,449635.143606,5057358.305
54,22,3837962.71157,449640.26460600004,5057357.766
54,25,3837966.32757,449614.256606,5057357.404
54,26,3837966.42857,449619.37760600005,5057356.865
54,28,3837966.63257,449629.619606,5057355.786
54,29,3837966.73357,449634.739606,5057355.2469999995
54,30,3837966.83557,449639.860606,5057354.708
54,34,3837970.55257,449618.973606,5057353.806
54,35,3837970.65357,449624.094606,5057353.267
54,36,3837970.75557,449629.21460600005,5057352.727
54,37,3837970.85757,449634.33560600004,5057352.188
54,41,3837974.77757,449623.68960700004,5057350.208
54,42,3837974.87957,449628.810607,5057349.668
55,5,3845370.18792,413627.579249,5054800.06
55,6,3845373.93692,413629.461249,5054797.072
55,10,3845368.13092,413620.915249,5054802.158
55,11,3845371.87892,413622.797249,5054799.17
55,12,3845375.62792,413624.679249,5054796.182
55,13,3845379.37592,413626.56025,5054793.194
55,17,3845366.0729199997,413614.251248,5054804.256
55,18,3845369.82092,413616.133249,5054801.268
55,19,3845373.5699199997,413618.014249,5054798.28
55,20,3845377.31892,413619.896249,5054795.292
55,21,3845381.06792,413621.77825,5054792.3040000005
55,22,3845384.81592,413623.65924999997,5054789.316
55,25,3845367.76392,413609.469249,5054803.366
55,26,3845371.51192,413611.350249,5054800.378
55,27,3845375.26092,413613.232249,5054797.39
55,28,3845379.00992,413615.11425,5054794.402
55,29,3845382.75892,413616.99525,5054791.414
55,30,3845386.50692,413618.87724999996,5054788.426
55,34,3845373.2039199998,413606.568249,5054799.488
55,35,3845376.95192,413608.449249,5054796.5
55,36,3845380.7009199997,413610.33125,5054793.512
55,37,3845384.44892,413612.21325,5054790.524
55,41,3845378.64293,413603.66725,5054795.61
55,42,3845382.39193,413605.54925,5054792.622
56,5,3818419.9515,452032.148956,5071820.173
56,6,3818423.9285000004,452033.349956,5071817.129000001
56,10,3818417.1745,452025.95595599996,5071822.814
56,11,3818421.1515,452027.155956,5071819.7700000005
56,12,3818425.1275,452028.35795599996,5071816.726000001
56,13,3818429.1045000004,452029.558957,5071813.682
56,17,3818414.3975,452019.761955,5071825.455
56,18,3818418.3735,452020.963956,5071822.411
56,19,3818422.3505,452022.164956,5071819.367000001
56,20,3818426.3275,452023.364956,5071816.323
56,21,3818430.3035000004,452024.566957,5071813.28
56,22,3818434.2805000003,452025.767957,5071810.2360000005
56,25,3818415.5965,452014.76995499997,5071825.052
56,26,3818419.5735,452015.970956,5071822.008
56,27,3818423.5495,452017.17295599997,5071818.965000001
56,28,3818427.5265,452018.372956,5071815.921
56,29,3818431.5035,452019.573957,5071812.877
56,30,3818435.4795000004,452020.775957,5071809.833000001
56,34,3818420.7725,452010.978956,5071821.606000001
56,35,3818424.7495000004,452012.179956,5071818.562
56,36,3818428.7255,452013.381957,5071815.518
56,37,3818432.7025,452014.58195699996,5071812.474
56,41,3818425.9485,452007.187956,5071818.159
56,42,3818429.9255000004,452008.388957,5071815.115
57,5,3811639.24608,453457.440383,5076736.836999999
57,6,3811639.06108,453462.577383,5076736.511999999
57,10,3811643.5540899998,453452.258383,5076734.072
57,11,3811643.3670799998,453457.39538299997,5076733.748
57,12,3811643.18108,453462.530383,5076733.4229999995
57,13,3811642.99508,453467.66738299996,5076733.097999999
57,17,3811647.8600899996,453447.07638399996,5076731.307999999
57,18,3811647.67409,453452.212384,5076730.983
57,19,3811647.4880899996,453457.348384,5076730.659
57,20,3811647.3010799997,453462.485384,5076730.334
57,21,3811647.1160799996,453467.622383,5076730.009
57,22,3811646.9290799997,453472.758383,5076729.685
57,25,3811651.98109,453447.030384,5076728.219
57,26,3811651.79409,453452.166384,5076727.895
57,27,3811651.60909,453457.30338399997,5076727.569999999
57,28,3811651.42208,453462.44038399996,5076727.244999999
57,29,3811651.2360799997,453467.57638399996,5076726.920999999
57,30,3811651.05008,453472.712384,5076726.596
57,34,3811655.91509,453452.121384,5076724.806
57,35,3811655.72909,453457.258384,5076724.481
57,36,3811655.54309,453462.393384,5076724.1559999995
57,37,3811655.35608,453467.530384,5076723.8319999995
57,41,3811659.8490899997,453457.211385,5076721.392
57,42,3811659.6640899996,453462.34838499996,5076721.067
58,5,3824802.15996,426129.689508,5069259.664
58,6,3824802.54896,426134.769508,5069258.913
58,10,3824805.87796,426123.849508,5069257.401
58,11,3824806.26696,426128.92950800003,5069256.649999999
58,12,3824806.65596,426134.009508,5069255.898999999
58,13,3824807.04496,426139.089508,5069255.148
58,17,3824809.59496,426118.009509,5069255.1389999995
58,18,3824809.98496,426123.089509,5069254.387
58,19,3824810.37396,426128.169509,5069253.636
58,20,3824810.76196,426133.249509,5069252.885
58,21,3824811.1509599998,426138.329509,5069252.134
58,22,3824811.53996,426143.410509,5069251.382999999
58,25,3824813.7019599997,426117.248509,5069252.125
58,26,3824814.09096,426122.329509,5069251.374
58,27,3824814.47996,426127.409509,5069250.623
58,28,3824814.86796,426132.489509,5069249.8719999995
58,29,3824815.25696,426137.569509,5069249.120999999
58,30,3824815.64696,426142.649509,5069248.369
58,34,3824818.19696,426121.569509,5069248.359999999
58,35,3824818.58596,426126.649509,5069247.609
58,36,3824818.97496,426131.729509,5069246.858
58,37,3824819.3639599998,426136.809509,5069246.107
58,41,3824822.69296,426125.88951,5069244.595
58,42,3824823.08196,426130.96951,5069243.844
59,5,3824133.00913,459488.448434,5066861.711999999
59,6,3824136.8711300003,459489.992434,5066858.674
59,10,3824130.59913,459482.005433,5066864.103999999
59,12,3824138.32113,459485.093434,5066858.028
59,17,3824128.18713,459475.562433,5066866.495999999
59,18,3824132.04813,459477.106434,5066863.458
59,19,3824135.91013,459478.649434,5066860.42
59,20,3824139.7711300002,459480.193434,5066857.381999999
59,21,3824143.63313,459481.737435,5066854.344
59,22,3824147.49413,459483.281435,5066851.306
59,25,3824129.6381300003,459470.663433,5066865.85
59,26,3824133.4991300004,459472.207434,5066862.812
59,28,3824141.22213,459475.29543399997,5066856.736
59,29,3824145.0841300003,459476.838435,5066853.698
59,30,3824148.9451300004,459478.382435,5066850.66
59,34,3824134.9501300002,459467.308434,5066862.166
59,35,3824138.8111300003,459468.851434,5066859.128
59,36,3824142.6721300003,459470.395434,5066856.09
59,37,3824146.5331300003,459471.939435,5066853.052
59,41,3824140.26113,459463.952434,5066858.482
59,42,3824144.12313,459465.496435,5066855.444
60,5,3797125.98064,463116.536153,5086658.883
60,6,3797127.2256400003,463121.347153,5086657.536
60,10,3797128.6866400004,463109.925153,5086657.461
60,11,3797129.9326400002,463114.73715299997,5086656.114
60,12,3797131.17864,463119.550153,5086654.767
60,13,3797132.42264,463124.36215299997,5086653.42
60,17,3797131.39464,463103.315153,5086656.0370000005
60,18,3797132.63964,463108.12815299997,5086654.691000001
60,19,3797133.8846400003,463112.939153,5086653.3440000005
60,20,3797135.1296400004,463117.752153,5086651.998000001
60,21,3797136.37564,463122.564154,5086650.651000001
60,25,3797135.34664,463101.517153,5086653.268
60,26,3797136.59164,463106.33015399997,5086651.921
60,28,3797139.08264,463115.95515399997,5086649.228
60,29,3797140.3276400003,463120.766154,5086647.881
60,30,3797141.5726400004,463125.579154,5086646.535
60,34,3797140.5446400004,463104.532154,5086649.152000001
60,35,3797141.7886400004,463109.344154,5086647.805000001
60,36,3797143.03464,463114.157154,5086646.458000001
60,37,3797144.28064,463118.969154,5086645.1110000005
60,41,3797145.74164,463107.54715399997,5086645.036
60,42,3797146.9866400003,463112.358154,5086643.689
61,5,3783527.64913,450135.223012,5097873.092
61,6,3783529.79913,450139.455012,5097871.096
61,11,3783531.17013,450132.313012,5097870.7129999995
61,12,3783533.31913,450136.545012,5097868.717
61,13,3783535.47013,450140.778012,5097866.72
61,17,3783530.39113,450120.937012,5097872.325999999
61,18,3783532.54013,450125.170012,5097870.33
61,19,3783534.69013,450129.403012,5097868.334
61,20,3783536.84013,450133.636013,5097866.336999999
61,21,3783538.99013,450137.868013,5097864.341
61,22,3783541.13913,450142.101013,5097862.345
61,25,3783533.91113,450118.027012,5097869.947
61,26,3783536.06013,450122.260013,5097867.950999999
61,27,3783538.21013,450126.492013,5097865.955
61,28,3783540.36013,450130.725013,5097863.958
61,29,3783542.51013,450134.95801299997,5097861.961999999
61,30,3783544.65913,450139.191013,5097859.966
61,34,3783539.5801399997,450119.350013,5097865.572
61,35,3783541.7311299997,450123.58301299997,5097863.574999999
61,36,3783543.88013,450127.815013,5097861.579
61,37,3783546.03013,450132.048013,5097859.583
61,41,3783545.25114,450120.673013,5097861.1959999995
61,42,3783547.40113,450124.905014,5097859.199999999
